name, type, manufacturer, barcode, price
Oven,Personal Gadget,Lactaid,1841842528,863.9196753501892
Electric Kettle,Home Appliances,Lactaid,1440948005,928.7257790565491
Coffee Maker,Personal Gadget,Lactaid,1400344688,667.5692200660706
Heater,Home Appliances,Lactaid,1967479058,336.9565010070801
Humidifier,Home Supplies,Lactaid,1743941456,465.69979190826416
Gaming Console,Home Supplies,Lactaid,1896786395,985.4063987731934
Pen,Home Supplies,Lactaid,1434907772,130.82528114318848
Pencil,Office Supplies,Lactaid,1468777180,177.21855640411377
Notepad,Home Supplies,Lactaid,1019919072,390.5755877494812
Sticky Notes,Food,Lactaid,1889153497,708.1230878829956
Calendar,Home Supplies,Lactaid,1864137944,472.2585082054138
Planner,Food,Lactaid,1941819140,753.6947727203369
Highlighter,Office Supplies,Lactaid,1221092627,384.71513986587524
Sharpener,Personal Gadget,Lactaid,1830229478,739.0544414520264
Notebook,Home Supplies,Lactaid,1029731993,756.3997507095337
Journal,Personal Gadget,Lactaid,1288028972,640.2425765991211
Diary,Home Supplies,Lactaid,1456687564,923.7037301063538
Printer,Office Supplies,Lactaid,1510005673,779.3817520141602
Trashcan,Personal Gadget,Lactaid,1177210027,310.9589219093323
Chair,Food,Lactaid,1994435133,39.18325901031494
Tape,Food,Lactaid,1602515623,204.8996090888977
Eraser,Home Appliances,Lactaid,1411388363,904.5023322105408
Iphone X,Personal Gadget,Shamrock Farms,1895040043,958.8626623153687
Ipad Pro,Office Supplies,Shamrock Farms,1588266779,848.3017683029175
Macbook Pro,Personal Gadget,Shamrock Farms,1487643425,888.5085582733154
XPS 13,Home Appliances,Shamrock Farms,1369053497,215.95263481140137
Noise Cancelling Series 2,Food,Shamrock Farms,1650054174,579.836368560791
Inspiron,Home Appliances,Shamrock Farms,1708509653,965.3268456459045
Macbook Air,Home Supplies,Shamrock Farms,1278319680,725.8363962173462
Chips,Office Supplies,Shamrock Farms,1923401339,821.2810754776001
Milk,Office Supplies,Shamrock Farms,1763913375,660.0096225738525
Yoghurt,Home Appliances,Shamrock Farms,1572039940,673.1853485107422
Cheese,Office Supplies,Shamrock Farms,1412219509,448.52834939956665
Chicken Breast,Food,Shamrock Farms,1268811293,345.0275659561157
Frozen Pizza,Food,Shamrock Farms,1199791985,238.99823427200317
Bagels,Home Supplies,Shamrock Farms,1675431146,301.8607497215271
Bread,Personal Gadget,Shamrock Farms,1601102299,809.2076778411865
Cookies,Office Supplies,Shamrock Farms,1524499018,917.1281456947327
Sparkling Water,Personal Gadget,Shamrock Farms,1084117298,196.1449384689331
Energy Drink,Personal Gadget,Shamrock Farms,1418255313,746.4765310287476
Soda,Home Supplies,Shamrock Farms,1616269335,461.77494525909424
Root Beer,Food,Shamrock Farms,1166629427,859.4790697097778
Juice,Office Supplies,Shamrock Farms,1975113255,131.07502460479736
Toilet Paper,Personal Gadget,Shamrock Farms,1959676906,836.2644910812378
Tooth Brush,Food,Shamrock Farms,1798746282,448.7345814704895
Mouthwash,Food,Shamrock Farms,1851940534,97.05758094787598
Toothpaste,Personal Gadget,Shamrock Farms,1508061756,188.4518265724182
Soap,Office Supplies,Shamrock Farms,1027364010,995.3656196594238
Shampoo,Food,Shamrock Farms,1494904381,423.26247692108154
Shower Gel,Office Supplies,Shamrock Farms,1535985118,656.9115519523621
Dish Soap,Home Appliances,Shamrock Farms,1196608995,52.79254913330078
Towels,Home Supplies,Shamrock Farms,1586217763,113.95138502120972
Cutlery,Home Supplies,Shamrock Farms,1908273845,375.33408403396606
Sanitizer,Home Appliances,Shamrock Farms,1743198147,486.4937663078308
Laundry Detergent,Office Supplies,Shamrock Farms,1850108100,996.4309334754944
Fabric Softener,Food,Shamrock Farms,1244148331,56.94252252578735
Dishwasher,Office Supplies,Shamrock Farms,1179591502,554.081380367279
Refrigerator,Office Supplies,Shamrock Farms,1081350043,222.2304344177246
TV,Home Appliances,Shamrock Farms,1278903761,302.1913766860962
Sound System,Food,Shamrock Farms,1023101171,777.6400446891785
Microwave,Food,Shamrock Farms,1859663994,482.64920711517334
Oven,Food,Shamrock Farms,1609546908,469.87783908843994
Electric Kettle,Personal Gadget,Shamrock Farms,1702628402,602.0642518997192
Coffee Maker,Office Supplies,Shamrock Farms,1655765036,574.8742818832397
Heater,Food,Shamrock Farms,1323417046,447.1742510795593
Humidifier,Home Appliances,Shamrock Farms,1466790890,620.1359629631042
Gaming Console,Food,Shamrock Farms,1550993449,674.1491556167603
Pen,Personal Gadget,Shamrock Farms,1881868755,634.8146796226501
Pencil,Personal Gadget,Shamrock Farms,1088539829,608.1094145774841
Notepad,Personal Gadget,Shamrock Farms,1247215106,216.1502242088318
Sticky Notes,Personal Gadget,Shamrock Farms,1152223503,22.36032485961914
Calendar,Office Supplies,Shamrock Farms,1312701135,632.3742270469666
Planner,Personal Gadget,Shamrock Farms,1448423571,929.9697279930115
Highlighter,Personal Gadget,Shamrock Farms,1968458979,413.94752264022827
Sharpener,Home Appliances,Shamrock Farms,1141195082,126.86270475387573
Notebook,Food,Shamrock Farms,1308464476,832.1796655654907
Journal,Personal Gadget,Shamrock Farms,1306631298,454.6767473220825
Diary,Office Supplies,Shamrock Farms,1121252122,132.51781463623047
Printer,Office Supplies,Shamrock Farms,1287505913,597.9371070861816
Trashcan,Home Appliances,Shamrock Farms,1970298650,825.3688216209412
Chair,Home Supplies,Shamrock Farms,1608925669,54.02994155883789
Tape,Home Supplies,Shamrock Farms,1211125325,77.16423273086548
Eraser,Office Supplies,Shamrock Farms,1843114472,591.9455885887146
Iphone X,Home Supplies,Kraft,1787289936,766.0151124000549
Ipad Pro,Home Appliances,Kraft,1308920521,688.4346008300781
Macbook Pro,Home Supplies,Kraft,1407269891,937.9106163978577
XPS 13,Food,Kraft,1439853913,755.2985548973083
Noise Cancelling Series 2,Home Supplies,Kraft,1698504347,729.7683358192444
Inspiron,Home Appliances,Kraft,1374710898,371.8692660331726
Macbook Air,Food,Kraft,1398917410,714.1693830490112
Chips,Food,Kraft,1029038308,650.797963142395
Milk,Personal Gadget,Kraft,1331062762,607.3395609855652
Yoghurt,Food,Kraft,1946375168,497.1745014190674
Cheese,Office Supplies,Kraft,1326213929,297.5347638130188
Chicken Breast,Home Supplies,Kraft,1348543184,90.4613733291626
Frozen Pizza,Personal Gadget,Kraft,1957500929,766.7481303215027
Bagels,Home Appliances,Kraft,1388032404,911.0989570617676
Bread,Office Supplies,Kraft,1700413811,156.48382902145386
Cookies,Office Supplies,Kraft,1927156809,49.90428686141968
Sparkling Water,Home Supplies,Kraft,1279134525,570.7860589027405
Energy Drink,Home Supplies,Kraft,1643176629,145.13814449310303
Soda,Office Supplies,Kraft,1557320580,209.92785692214966
Root Beer,Personal Gadget,Kraft,1691662030,871.5881705284119
Juice,Home Appliances,Kraft,1486875730,719.9462652206421
Toilet Paper,Home Supplies,Kraft,1998299157,506.05499744415283
Tooth Brush,Home Appliances,Kraft,1698252985,750.9746551513672
Mouthwash,Food,Kraft,1829023200,277.7157425880432
Toothpaste,Office Supplies,Kraft,1176924365,306.09798431396484
Soap,Home Supplies,Kraft,1087348990,309.0702295303345
Shampoo,Food,Kraft,1764416549,587.9229307174683
Shower Gel,Home Supplies,Kraft,1674216565,308.2830309867859
Dish Soap,Personal Gadget,Kraft,1605983357,408.4838628768921
Towels,Home Supplies,Kraft,1728370264,397.0652222633362
Cutlery,Home Appliances,Kraft,1063412494,406.4263105392456
Sanitizer,Personal Gadget,Kraft,1043656158,675.7733821868896
Laundry Detergent,Home Appliances,Kraft,1459124621,41.15039110183716
Fabric Softener,Office Supplies,Kraft,1973695222,230.73863983154297
Dishwasher,Office Supplies,Kraft,1520716804,724.9277830123901
Refrigerator,Personal Gadget,Kraft,1614832138,185.20617485046387
TV,Office Supplies,Kraft,1773158316,269.71423625946045
Sound System,Home Supplies,Kraft,1576359514,257.51179456710815
Microwave,Office Supplies,Kraft,1864314870,714.8792147636414
Oven,Food,Kraft,1664691667,806.728184223175
Electric Kettle,Food,Kraft,1909334637,355.40395975112915
Coffee Maker,Personal Gadget,Kraft,1927946647,971.0782766342163
Heater,Home Appliances,Kraft,1167277444,587.9250168800354
Humidifier,Home Appliances,Kraft,1722457155,707.6636552810669
Gaming Console,Food,Kraft,1501434109,855.6079268455505
Pen,Office Supplies,Kraft,1406856388,58.84504318237305
Pencil,Food,Kraft,1170916437,214.14297819137573
Notepad,Home Appliances,Kraft,1466990464,51.914215087890625
Sticky Notes,Home Supplies,Kraft,1118779041,712.69690990448
Calendar,Personal Gadget,Kraft,1991032079,301.1143207550049
Planner,Home Appliances,Kraft,1390259535,128.59958410263062
Highlighter,Food,Kraft,1504475631,656.827986240387
Sharpener,Personal Gadget,Kraft,1978424772,496.67853116989136
Notebook,Home Supplies,Kraft,1935469884,433.7056875228882
Journal,Home Supplies,Kraft,1863935196,107.89024829864502
Diary,Office Supplies,Kraft,1499107188,661.1314415931702
Printer,Personal Gadget,Kraft,1416766815,132.28178024291992
Trashcan,Home Supplies,Kraft,1292372888,14.821887016296387
Chair,Personal Gadget,Kraft,1552160179,54.00043725967407
Tape,Food,Kraft,1497634571,202.24720239639282
Eraser,Personal Gadget,Kraft,1988025457,637.3565196990967
Iphone X,Home Appliances,DiGiorno,1060601352,447.3106861114502
Ipad Pro,Home Appliances,DiGiorno,1809374205,9.736955165863037
Macbook Pro,Office Supplies,DiGiorno,1188027716,727.2943258285522
XPS 13,Home Appliances,DiGiorno,1995547264,627.0131468772888
Noise Cancelling Series 2,Personal Gadget,DiGiorno,1791110092,699.0780830383301
Inspiron,Office Supplies,DiGiorno,1062167199,748.1416463851929
Macbook Air,Personal Gadget,DiGiorno,1263192749,969.2969918251038
Chips,Office Supplies,DiGiorno,1981587948,596.7174172401428
Milk,Food,DiGiorno,1546352471,937.2602701187134
Yoghurt,Home Supplies,DiGiorno,1808496635,527.716338634491
Cheese,Home Appliances,DiGiorno,1022580745,808.6020350456238
Chicken Breast,Home Appliances,DiGiorno,1202219245,287.59223222732544
Frozen Pizza,Personal Gadget,DiGiorno,1214169931,245.86188793182373
Bagels,Home Appliances,DiGiorno,1320793625,285.94970703125
Bread,Food,DiGiorno,1837696719,209.23328399658203
Cookies,Home Appliances,DiGiorno,1396227567,758.4697604179382
Sparkling Water,Personal Gadget,DiGiorno,1310474897,831.9206237792969
Energy Drink,Office Supplies,DiGiorno,1983408573,755.5514574050903
Soda,Food,DiGiorno,1131929941,170.887291431427
Root Beer,Home Appliances,DiGiorno,1220349833,141.77489280700684
Juice,Home Supplies,DiGiorno,1570073998,641.8596506118774
Toilet Paper,Office Supplies,DiGiorno,1023948025,730.9638857841492
Tooth Brush,Home Appliances,DiGiorno,1080790683,169.50112581253052
Mouthwash,Home Supplies,DiGiorno,1567917737,444.1097378730774
Toothpaste,Home Supplies,DiGiorno,1821267538,107.54042863845825
Soap,Office Supplies,DiGiorno,1508406288,987.134039402008
Shampoo,Food,DiGiorno,1325552898,872.7995753288269
Shower Gel,Home Supplies,DiGiorno,1613958751,167.44959354400635
Dish Soap,Home Supplies,DiGiorno,1867400303,820.6311464309692
Towels,Office Supplies,DiGiorno,1861597409,158.19448232650757
Cutlery,Office Supplies,DiGiorno,1611466075,11.956274509429932
Sanitizer,Personal Gadget,DiGiorno,1837028344,973.1484651565552
Laundry Detergent,Food,DiGiorno,1357327892,294.25591230392456
Fabric Softener,Home Appliances,DiGiorno,1847243560,220.61443328857422
Dishwasher,Home Supplies,DiGiorno,1411113281,166.47875308990479
Refrigerator,Home Supplies,DiGiorno,1456524775,88.49096298217773
TV,Personal Gadget,DiGiorno,1916801440,612.493097782135
Sound System,Office Supplies,DiGiorno,1896178497,93.54662895202637
Microwave,Home Appliances,DiGiorno,1274157684,876.6552805900574
Oven,Office Supplies,DiGiorno,1693964198,664.3186807632446
Electric Kettle,Food,DiGiorno,1134063557,691.141664981842
Coffee Maker,Home Supplies,DiGiorno,1906475885,268.51046085357666
Heater,Food,DiGiorno,1856632082,936.37615442276
Humidifier,Food,DiGiorno,1017670332,832.2954177856445
Gaming Console,Food,DiGiorno,1345486056,77.27611064910889
Pen,Home Appliances,DiGiorno,1155913658,311.2148642539978
Pencil,Office Supplies,DiGiorno,1326091888,938.8710856437683
Notepad,Food,DiGiorno,1062559805,781.6662788391113
Sticky Notes,Home Supplies,DiGiorno,1550870431,700.4628777503967
Calendar,Home Appliances,DiGiorno,1765037594,540.2395129203796
Planner,Food,DiGiorno,1113364605,148.8783359527588
Highlighter,Food,DiGiorno,1230180505,777.905285358429
Sharpener,Office Supplies,DiGiorno,1203070120,755.1113963127136
Notebook,Personal Gadget,DiGiorno,1228188266,180.45538663864136
Journal,Personal Gadget,DiGiorno,1787293749,556.9897890090942
Diary,Home Supplies,DiGiorno,1068886875,679.4331669807434
Printer,Home Appliances,DiGiorno,1062883405,941.2857294082642
Trashcan,Home Appliances,DiGiorno,1890207994,813.4823441505432
Chair,Home Appliances,DiGiorno,1165789173,535.3911519050598
Tape,Personal Gadget,DiGiorno,1410012989,173.6277937889099
Eraser,Personal Gadget,DiGiorno,1787703960,620.4037070274353
Iphone X,Office Supplies,Pepperidge Farm,1888144851,3.142058849334717
Ipad Pro,Office Supplies,Pepperidge Farm,1644659033,858.9448928833008
Macbook Pro,Personal Gadget,Pepperidge Farm,1893130437,649.6386528015137
XPS 13,Office Supplies,Pepperidge Farm,1431206311,52.60181427001953
Noise Cancelling Series 2,Home Supplies,Pepperidge Farm,1000123119,560.782790184021
Inspiron,Personal Gadget,Pepperidge Farm,1125114046,981.5382957458496
Macbook Air,Personal Gadget,Pepperidge Farm,1951954718,353.0545234680176
Chips,Home Appliances,Pepperidge Farm,1571381357,774.1464972496033
Milk,Office Supplies,Pepperidge Farm,1047651210,33.511996269226074
Yoghurt,Food,Pepperidge Farm,1851497327,364.84575271606445
Cheese,Office Supplies,Pepperidge Farm,1552190371,226.2641191482544
Chicken Breast,Food,Pepperidge Farm,1355526935,346.1229205131531
Frozen Pizza,Personal Gadget,Pepperidge Farm,1982988871,647.7911472320557
Bagels,Home Appliances,Pepperidge Farm,1932708390,345.13312578201294
Bread,Home Appliances,Pepperidge Farm,1973581945,628.387987613678
Cookies,Home Supplies,Pepperidge Farm,1353337225,159.73526239395142
Sparkling Water,Food,Pepperidge Farm,1559798044,121.50782346725464
Energy Drink,Food,Pepperidge Farm,1313952766,493.4554100036621
Soda,Food,Pepperidge Farm,1710663953,949.9480724334717
Root Beer,Office Supplies,Pepperidge Farm,1743023680,718.9024090766907
Juice,Home Appliances,Pepperidge Farm,1533152350,469.55645084381104
Toilet Paper,Home Supplies,Pepperidge Farm,1489864100,675.5778789520264
Tooth Brush,Home Supplies,Pepperidge Farm,1130179754,989.9821877479553
Mouthwash,Office Supplies,Pepperidge Farm,1020439726,837.4362587928772
Toothpaste,Food,Pepperidge Farm,1664082695,171.12195491790771
Soap,Home Supplies,Pepperidge Farm,1305708269,50.17596483230591
Shampoo,Home Appliances,Pepperidge Farm,1867866252,847.0980525016785
Shower Gel,Office Supplies,Pepperidge Farm,1117469838,485.9399199485779
Dish Soap,Office Supplies,Pepperidge Farm,1414187125,841.274619102478
Towels,Home Appliances,Pepperidge Farm,1780294279,57.34747648239136
Cutlery,Office Supplies,Pepperidge Farm,1073277101,991.0020232200623
Sanitizer,Food,Pepperidge Farm,1543483361,602.665901184082
Laundry Detergent,Food,Pepperidge Farm,1107435298,855.1498651504517
Fabric Softener,Personal Gadget,Pepperidge Farm,1002379886,44.19505596160889
Dishwasher,Home Appliances,Pepperidge Farm,1518544277,127.32499837875366
Refrigerator,Food,Pepperidge Farm,1922442001,42.92476177215576
TV,Personal Gadget,Pepperidge Farm,1509149135,209.8982334136963
Sound System,Home Appliances,Pepperidge Farm,1801774758,550.2145290374756
Microwave,Home Appliances,Pepperidge Farm,1275454172,446.10917568206787
Oven,Office Supplies,Pepperidge Farm,1088289183,983.2373857498169
Electric Kettle,Office Supplies,Pepperidge Farm,1226243170,277.7581214904785
Coffee Maker,Personal Gadget,Pepperidge Farm,1077007175,432.45255947113037
Heater,Food,Pepperidge Farm,1134941134,853.1064987182617
Humidifier,Office Supplies,Pepperidge Farm,1722538613,519.2747712135315
Gaming Console,Home Supplies,Pepperidge Farm,1068158996,3.0144453048706055
Pen,Food,Pepperidge Farm,1373335121,948.8705396652222
Pencil,Food,Pepperidge Farm,1194077590,823.0796456336975
Notepad,Food,Pepperidge Farm,1370518285,900.731086730957
Sticky Notes,Food,Pepperidge Farm,1524530407,526.2736678123474
Calendar,Food,Pepperidge Farm,1548046182,638.0814909934998
Planner,Office Supplies,Pepperidge Farm,1067866750,585.5856537818909
Highlighter,Office Supplies,Pepperidge Farm,1556515148,831.6273093223572
Sharpener,Personal Gadget,Pepperidge Farm,1813467396,181.3971996307373
Notebook,Home Supplies,Pepperidge Farm,1134404998,334.6009850502014
Journal,Office Supplies,Pepperidge Farm,1996620421,456.26020431518555
Diary,Food,Pepperidge Farm,1633105157,531.1445593833923
Printer,Home Appliances,Pepperidge Farm,1533448012,303.60060930252075
Trashcan,Home Supplies,Pepperidge Farm,1321270899,940.9806728363037
Chair,Personal Gadget,Pepperidge Farm,1714430953,260.4113221168518
Tape,Personal Gadget,Pepperidge Farm,1946241900,797.937273979187
Eraser,Home Appliances,Pepperidge Farm,1812159614,311.64008378982544
Iphone X,Food,Klarbrunn,1302322492,641.6696310043335
Ipad Pro,Home Appliances,Klarbrunn,1320222715,960.7688188552856
Macbook Pro,Office Supplies,Klarbrunn,1875216626,149.97857809066772
XPS 13,Home Supplies,Klarbrunn,1987231820,82.67062902450562
Noise Cancelling Series 2,Home Supplies,Klarbrunn,1116989991,88.17476034164429
Inspiron,Office Supplies,Klarbrunn,1550095608,797.5257635116577
Macbook Air,Personal Gadget,Klarbrunn,1315390913,222.34046459197998
Chips,Home Supplies,Klarbrunn,1276655457,725.2759337425232
Milk,Home Supplies,Klarbrunn,1004610421,711.0685110092163
Yoghurt,Personal Gadget,Klarbrunn,1788149012,476.3466715812683
Cheese,Home Appliances,Klarbrunn,1211643130,996.9156980514526
Chicken Breast,Home Appliances,Klarbrunn,1600783509,474.33310747146606
